date,close_AAPL,high_AAPL,low_AAPL,open_AAPL,volume_AAPL,ticker,daily_return,rolling_vol_20,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_hist,close_MSFT,high_MSFT,low_MSFT,open_MSFT,volume_MSFT,close_GOOGL,high_GOOGL,low_GOOGL,open_GOOGL,volume_GOOGL,close_AMZN,high_AMZN,low_AMZN,open_AMZN,volume_AMZN
2020-01-31,74.67839813232422,77.85604407632879,74.38403693557139,77.43380507723946,199588400.0,AAPL,-0.04433843390665726,0.017679042229924422,75.39848480224609,75.25895036969867,75.25895036969867,40.78112224379206,0.9679615797497405,0.9986628704403918,-0.030701290690651306,,,,,,,,,,,,,,,
2020-02-03,74.47329711914062,75.63867332859459,72.91945726436026,73.42131515382538,173788400.0,AAPL,-0.0027464570520134846,0.017510833925405256,75.53396301269531,75.22323885830966,75.22323885830966,40.181632198710176,0.7619704630034647,0.9513243889530064,-0.1893539259495417,,,,,,,,,,,,,,,
2020-02-04,76.9319076538086,77.12252036593104,75.67242939074868,76.07777685481715,136616400.0,AAPL,0.033013316581576024,0.01880749135020661,75.76378021240234,75.29752880594005,75.29752880594005,49.722780945709374,0.7880264630418168,0.9186648037707685,-0.13063834072895175,,,,,,,,,,,,,,,
2020-02-05,77.55921936035156,78.35785310426276,76.95602122366586,78.05866182145087,118826800.0,AAPL,0.008154116096611652,0.018740810210749345,76.0419734954834,75.39176591237386,75.39176591237386,51.83377521047697,0.8495023090292335,0.9048323048224616,-0.05532999579322806,,,,,,,,,,,,,,,
2020-02-06,78.46648406982422,78.46889922045179,77.27215526816731,77.82951018159336,105425600.0,AAPL,0.011697702954659439,0.01861584685590242,76.30762252807617,75.51475463867187,75.51475463867187,54.79030776529854,0.9603606004128835,0.9159379639405459,0.04442263647233757,,,,,,,,,,,,,,,
2020-02-07,77.39989471435547,78.2149347676415,76.90893545307632,77.96582750464246,117684000.0,AAPL,-0.013592929109957796,0.01851537572672753,76.44224967956544,75.58726002619817,75.58726002619817,50.839471810058974,0.9511870556143833,0.9229877822753134,0.028199273339069908,,,,,,,,,,,,,,,
2020-02-10,77.76752471923828,77.76752471923828,75.905268338878,75.98507626887303,109348800.0,AAPL,0.004749748126138265,0.018526037155063273,76.58681411743164,75.66801057038484,75.66801057038484,52.121001589563825,0.9624866769667335,0.9308875612135975,0.03159911575313601,,,,,,,,,,,,,,,
2020-02-11,77.2983169555664,78.33586413946524,77.08065162389036,78.26331148915241,94323200.0,AAPL,-0.0060334666091770295,0.018029802851957454,76.62793502807617,75.72623579842704,75.72623579842704,50.318086785365594,0.9229414683662185,0.9292983426441217,-0.006356874277903213,,,,,,,,,,,,,,,
2020-02-12,79.13398742675781,79.13882181030785,77.7481726332658,77.7481726332658,113730400.0,AAPL,0.023747871150242572,0.018406547619483352,76.81247253417969,75.84374447526604,75.84374447526604,56.63768068263439,1.0278761548469788,0.9490139050846932,0.07886224976228562,,,,,,,,,,,,,,,
2020-02-13,78.5704345703125,78.89693614885174,78.20282229727626,78.40597703085432,94747600.0,AAPL,-0.00712150208488993,0.01847280268638876,76.98499870300293,75.93463414510092,75.93463414510092,54.351921978702244,1.0534204687568263,0.9698952178191198,0.08352525093770646,,,,,,,,,,,,,,,
2020-02-14,78.5898208618164,78.8389281598991,78.08193011775062,78.53902662089303,80113600.0,AAPL,0.0002467377406007998,0.01832234628839273,77.11144332885742,76.02028532951108,76.02028532951108,54.420068447558634,1.0629755132362817,0.9885112769025522,0.07446423633372945,,,,,,,,,,,,,,,
2020-02-18,77.1507797241211,77.3321687046637,76.08904601525819,76.2704349958008,152531200.0,AAPL,-0.018310782769508593,0.01871337228434739,77.12383270263672,76.05561327934265,76.05561327934265,48.61802082065466,0.9435526737019018,0.9795195562624222,-0.035966882560520386,,,,,,,,,,,,,,,
2020-02-19,78.26813507080078,78.49789739964547,77.39263210107522,77.39263210107522,93984000.0,AAPL,0.014482748595350259,0.01889151238400267,77.21814804077148,76.12265939423533,76.12265939423533,52.82381316482517,0.9283687937596596,0.9692894037618697,-0.040920610002210034,,,,,,,,,,,,,,,
2020-02-20,77.46520233154297,78.517260139207,76.95973247404322,78.02872169520079,100566000.0,AAPL,-0.010258743721585861,0.01905988590084093,77.2586856842041,76.16214595121495,76.16214595121495,49.67704130632009,0.8418412756446259,0.943799778138421,-0.10195850249379512,,,,,,,,,,,,,,,
2020-02-21,75.7117691040039,77.50147989029539,75.09504942814512,77.05888657687778,129554000.0,AAPL,-0.022635108084202105,0.01972466889337314,77.19309310913086,76.14927804129464,76.14927804129464,43.57262698232021,0.6245804125240966,0.8799559050155562,-0.25537549249145963,,,,,,,,,,,,,,,
2020-02-24,72.11542510986328,73.56653705998549,69.95085421270655,71.89292541072396,222195200.0,AAPL,-0.04750046177365619,0.022337813025556798,76.95878257751465,76.03722657097711,76.03722657097711,34.27078411351897,0.16035622208484313,0.7360359684294137,-0.5756797463445705,,,,,,,,,,,,,,,
2020-02-25,69.6727066040039,73.16747023858986,69.20109972929876,72.78534740458967,230673600.0,AAPL,-0.033872344261134835,0.022637087285813453,76.71525382995605,75.86521251781566,75.86521251781566,29.642067184228296,-0.4000403460724016,0.5088207055290506,-0.9088610516014521,,,,,,,,,,,,,,,
2020-02-26,70.77798461914062,72.04287320574078,69.29059633111234,69.2978515957081,198054800.0,AAPL,0.015863859307472472,0.021887571574055065,76.42154960632324,75.73133809942948,75.73133809942948,33.98667877679368,-0.7463682960300275,0.2577829052172349,-1.0041512012472624,,,,,,,,,,,,,,,
2020-02-27,66.1513671875,69.16968329754985,66.015930635838,67.98460978013814,320605600.0,AAPL,-0.06536803013728987,0.025044891316841802,75.8162899017334,75.48569781963641,75.48569781963641,26.586052341887836,-1.378277131187204,-0.06942910206365288,-1.3088480291235511,,,,,,,,,,,,,,,
2020-02-28,66.1126708984375,67.33402814341571,62.00360705177279,62.218858912688944,426510000.0,AAPL,-0.0005849658247095713,0.025057648135852484,75.2147663116455,75.25137214660644,75.25137214660644,26.534010451472938,-1.8607424224613283,-0.427691766143188,-1.4330506563181402,,,,,,,,,,,,,,,
2020-03-02,72.26779174804688,72.90386365568166,67.16713422063305,68.26997869246647,341397200.0,AAPL,0.09310047175472458,0.03235638334575003,75.09423599243163,75.17860189298304,75.17860189298304,44.9822198995948,-1.7265304612689505,-0.6874595051683405,-1.03907095610061,,,,,,,,,,,,,,,
2020-03-03,69.97264099121094,73.52302752256804,69.12131700148701,73.44321958890106,319475600.0,AAPL,-0.031758971753803045,0.03307419227775179,74.86920318603515,75.05465044294085,75.05465044294085,40.86177222818999,-1.7847920282730172,-0.906926009789276,-0.8778660184837412,,,,,,,,,,,,,,,
2020-03-04,73.21825408935547,73.37787725573932,70.89406048440438,71.69458981682803,219178400.0,AAPL,0.046384030274807087,0.033955314324180676,74.6835205078125,75.011943550997,75.011943550997,48.1015921903642,-1.5511897378598576,-1.0357787554033924,-0.5154109824564652,,,,,,,,,,,,,,,
2020-03-05,70.84329223632812,72.4467648225109,70.47809334857007,71.47210154193513,187572800.0,AAPL,-0.03243674521559803,0.03452905304442721,74.34772415161133,74.91720147566362,74.91720147566362,43.86939690473487,-1.5399462708219858,-1.1366122584871112,-0.40333401233487454,,,,,,,,,,,,,,,
2020-03-06,69.9024887084961,70.3354058888164,68.01604591388242,68.20226931131931,226176800.0,AAPL,-0.013280065029919519,0.03438432773561948,73.91952438354492,74.80576341417101,74.80576341417101,42.28234089942865,-1.5886378954960634,-1.2270173858889017,-0.36162050960716163,,,,,,,,,,,,,,,
2020-03-09,64.37377166748047,67.25664434069014,63.60709732294457,63.78848638375145,286744800.0,AAPL,-0.07909184841860506,0.0381391126290447,73.26821823120117,74.57898098489513,74.57898098489513,34.405256507688094,-2.0497197255582194,-1.3915578538227653,-0.658161871735454,,,,,,,,,,,,,,,
2020-03-10,69.01007080078125,69.27610956176522,65.14769283388654,67.02688819681089,285290000.0,AAPL,0.07202155494708862,0.04212573126846295,72.83034553527833,74.4604935341693,74.4604935341693,43.85182147789881,-2.017760319952643,-1.516798347048741,-0.5009619729039021,,,,,,,,,,,,,,,
2020-03-11,66.61328887939453,68.01361390598325,65.74987554201819,67.08732407289723,255598800.0,AAPL,-0.03473090077397201,0.04264402519694506,72.29609413146973,74.2970101038615,74.2970101038615,40.596907019269494,-2.160922758634925,-1.6456232293659778,-0.5152995292689471,,,,,,,,,,,,,,,
2020-03-12,60.03492736816406,65.30004700639003,59.979302435498994,61.89960811199781,418474000.0,AAPL,-0.09875449211253928,0.04667008878559532,71.34114112854004,74.00594719088808,74.00594719088808,33.29267537712363,-2.7732307413059942,-1.871144731753981,-0.9020860095520131,,,,,,,,,,,,,,,
2020-03-13,67.22759246826172,67.6992067625623,61.176455139066015,64.06417194479151,370732000.0,AAPL,0.11980800869448305,0.055298490336166205,70.7739990234375,73.87038009643555,73.87038009643555,44.95436023333932,-2.6475815944871357,-2.026432104300612,-0.6211494901865238,,,,,,,,,,,,,,,
2020-03-16,58.578983306884766,62.65902228595154,58.044488683164836,58.51609941564171,322423600.0,AAPL,-0.12864671846548692,0.0616385932605888,69.77345714569091,73.59259452819825,73.57054878683651,36.656285411070435,-3.2088842006564278,-2.262922523571775,-0.9459616770846528,,,,,,,,,,,,,,,
2020-03-17,61.154701232910156,62.303494624543745,57.65751943951495,59.86079146440188,324056000.0,AAPL,0.043970000512499,0.06290462524993602,68.97365322113038,73.38041389465332,73.33178248772255,40.19680209736828,-3.406612343007467,-2.4916604874589137,-0.9149518555485532,,,,,,,,,,,,,,,
2020-03-18,59.65763473510742,60.4630023695136,57.34794730651824,57.98885734585637,300233600.0,AAPL,-0.024479990378844185,0.06272049738378772,68.0431282043457,73.1268553161621,73.07377969993735,38.83802647739753,-3.6421298692552853,-2.7217543638181882,-0.920375505437097,,,,,,,,,,,,,,,
2020-03-19,59.200538635253906,61.14986537455913,58.6757201816232,59.83177257079482,271857200.0,AAPL,-0.0076619883085060625,0.0627261349704118,67.12989501953125,72.87095901489258,72.81686782836914,38.41108930127284,-3.821609900699805,-2.9417254711945118,-0.8798844295052932,,,,,,,,,,,,,,,
2020-03-20,55.44215774536133,60.905593927619734,55.142259915533515,59.780979833542105,401693200.0,AAPL,-0.06348558605266574,0.06376489512356513,66.11641445159913,72.51673210144043,72.5009640086781,35.003864612229094,-4.218490909136953,-3.197078558783,-1.0214123503539532,,,,,,,,,,,,,,,
2020-03-23,54.26432800292969,55.26317786918558,51.42015002405914,55.16160047962253,336752800.0,AAPL,-0.021244298388263694,0.06329715842128027,65.22385959625244,72.10787162780761,72.17530979428973,33.986408164310404,-4.57532152586559,-3.472727152199518,-1.1025943736660717,,,,,,,,,,,,,,,
2020-03-24,59.70842361450195,59.904323146252956,56.66592497733461,57.16413951249609,287531200.0,AAPL,0.10032549580782324,0.06783077259143973,64.72564544677735,71.80451538085937,71.95659249288994,42.33041362849664,-4.3684624272128545,-3.6518742072021855,-0.716588220010669,,,,,,,,,,,,,,,
2020-03-25,59.37950134277344,62.458276127894656,59.084441621112084,60.64438621130527,303602000.0,AAPL,-0.00550880850333868,0.06764454198969518,64.15572128295898,71.46258743286133,71.73974609375,41.98511978630542,-4.182849098922382,-3.7580691855462254,-0.42477991337615695,,,,,,,,,,,,,,,
2020-03-26,62.50421905517578,62.56226116181088,59.582647032646676,59.62134423064869,252087200.0,AAPL,0.05262283518287969,0.06739149942886206,63.97336387634277,71.2038070678711,71.58321173716399,46.453685008451224,-3.7404925244983502,-3.7545538533366507,0.014061328838300469,,,,,,,,,,,,,,,
2020-03-27,59.91641616821289,61.882670430565696,59.74953769675213,61.12809336695391,204216800.0,AAPL,-0.041402051350781566,0.06800399606675683,63.66355113983154,70.8997371673584,71.38876514434814,43.467617478634,-3.5577245836731635,-3.715187999403953,0.1574634157307897,,,,,,,,,,,,,,,
2020-03-30,61.626304626464844,61.79802116213787,60.317884482413085,60.64196895182637,167976400.0,AAPL,0.028537896082628134,0.06466690811323245,63.13147678375244,70.61104469299316,71.22872480798941,45.94033265542684,-3.237585099648456,-3.619667419452854,0.3820823198043981,,,,,,,,,,,,,,,
2020-03-31,61.50054168701172,63.483727291886396,60.946702246706586,61.81737089780695,197002000.0,AAPL,-0.00204073471897126,0.06438324191645203,62.70787181854248,70.3029956817627,71.0718186286188,45.78171976104244,-2.9599003811279374,-3.487714011787871,0.5278136306599337,,,,,,,,,,,,,,,
2020-04-01,58.26457214355469,60.15343586559381,57.83407583491139,59.6165240756465,176218400.0,AAPL,-0.05261692750489111,0.06407388626151538,61.96018772125244,69.94065055847167,70.86852900187175,41.78418104601187,-2.9667500908121056,-3.383521227592718,0.4167711367806124,,,,,,,,,,,,,,,
2020-04-02,59.236812591552734,59.29002033037774,57.294741195546685,58.12671272222617,165934000.0,AAPL,0.01668664871686687,0.06408605636679168,61.37986373901367,69.59229782104492,70.68678343296051,43.38372368279064,-2.860749912054139,-3.2789669644850026,0.4182170524308635,,,,,,,,,,,,,,,
2020-04-03,58.385498046875,59.423041606914005,57.795378517377415,58.721672212892855,129880000.0,AAPL,-0.014371376639517819,0.06409219527620272,60.80401420593262,69.21953536987304,70.49753288855919,42.28806895928181,-2.8130113321234163,-3.1857758380126855,0.37276450588926924,,,,,,,,,,,,,,,
2020-04-06,63.478904724121094,63.63368619049375,60.313062431640056,60.68067487242126,201820400.0,AAPL,0.08723753068196549,0.06503021056412832,60.75927085876465,68.95308074951171,70.39119003758286,50.36486443651703,-2.3372405578432662,-3.0160687819788015,0.6788282241355352,,,,,,,,,,,,,,,
2020-04-07,62.7436637878418,65.71119260823201,62.6396691972311,65.49351989948178,202887200.0,AAPL,-0.011582445215062354,0.06289791216251141,60.445950508117676,68.71708839416505,70.2770478547509,49.2924566652727,-1.9965021562974172,-2.812155456842525,0.8156533005451077,,,,,,,,,,,,,,,
2020-04-08,64.34955596923828,64.66396058058191,63.17899331030437,63.54418476916798,168895200.0,AAPL,0.025594491689655996,0.06273569359651816,60.332763862609866,68.47103813171387,70.18987885643455,51.71098944234914,-1.5786843496609464,-2.565461235406209,0.9867768857452628,,,,,,,,,,,,,,,
2020-04-09,64.81393432617188,65.31699076846863,64.0182463244957,64.9856546111931,161834800.0,AAPL,0.007216496678789541,0.058258071333397915,60.57171421051025,68.20218559265136,70.11196661686552,52.41773772818509,-1.1962990840831367,-2.291628805141595,1.0953297210584583,,,,,,,,,,,,,,,
2020-04-13,66.08606719970703,66.19490356550595,64.29152188952229,64.89131758100808,131022800.0,AAPL,0.019627459538765768,0.05186372718594931,60.51463794708252,67.9610440826416,70.05445376804897,54.387203097178904,-0.7815957654813772,-1.9896221972095516,1.2080264317281744,,,,,,,,,,,,,,,
2020-04-14,69.42362213134766,69.71384751910844,67.24695386535642,67.71856827528313,194994800.0,AAPL,0.050503155552512835,0.04313118174857596,61.05686988830566,67.85594856262207,70.04556881541937,59.16291998667559,-0.18153498552882752,-1.628004754873407,1.4464697693445794,,,,,,,,,,,,,,,
2020-04-15,68.78995513916016,69.24947241325025,67.87092059097999,68.29899592755704,131154400.0,AAPL,-0.00912754150148809,0.04252090012756973,61.438632583618165,67.74228172302246,70.02812973658244,57.92292563773435,0.24011794509173967,-1.2543802148803775,1.4944981599721172,,,,,,,,,,,,,,,
2020-04-16,69.33656311035156,69.70176205876241,68.28692612469368,69.5034416112321,157125200.0,AAPL,0.00794604343156835,0.04188116536731743,61.922579002380374,67.59037483215332,70.01865622115461,58.7265270265373,0.6113404731078305,-0.881236077282736,1.4925765503905666,,,,,,,,,,,,,,,
2020-04-17,68.39574432373047,69.3994360529156,66.95914281806782,68.85284815768563,215250000.0,AAPL,-0.013568869647082815,0.04202071427982397,62.382339286804196,67.4071053314209,69.99672497929754,56.718656155751844,0.8201664197933098,-0.5409555778675268,1.3611219976608366,,,,,,,,,,,,,,,
2020-04-20,66.97608184814453,68.12487900696708,66.95673693299449,67.22277564592211,130015200.0,AAPL,-0.02075659077363634,0.03918160576834301,62.95903549194336,67.17729728698731,69.95644973754882,53.733217751730294,0.86118043786432,-0.2605283747211574,1.1217088125854775,,,,,,,,,,,,,,,
2020-04-21,64.90581512451172,67.05346190215134,64.19476970811112,66.81886518475746,180991600.0,AAPL,-0.03091053800857968,0.03964679770573542,63.49110984802246,66.92741569519043,69.88999401895623,49.63063023253624,0.718350423494968,-0.06475261507793234,0.7831030385729003,,,,,,,,,,,,,,,
2020-04-22,66.77534484863281,67.21067553657838,65.8321234375921,66.1731282940646,116862400.0,AAPL,0.028803732308648966,0.03384535626393935,63.84445590972901,66.70757209777832,69.84954402973125,53.1121292238188,0.747396510759458,0.09767721008954575,0.6497193006699122,,,,,,,,,,,,,,,
2020-04-23,66.51654052734375,68.14178590248335,66.47784333022904,66.71969527664425,124814400.0,AAPL,-0.003875746682787229,0.03381772114524119,64.20130786895751,66.49193656921386,69.80681321559808,52.57042147484201,0.7409907186187326,0.2263399117953831,0.5146508068233495,,,,,,,,,,,,,,,
2020-04-24,68.4368667602539,68.44654290771221,66.99300989791057,67.04138325446418,126161200.0,AAPL,0.028869905405269014,0.03249372837960633,64.49794025421143,66.27799415588379,69.78947212122664,56.14464828934052,0.8807160143689003,0.35721513231008656,0.5235008820588138,,,,,,,,,,,,,,,
2020-04-27,68.48524475097656,68.81658086164907,67.70648089449013,68.1539012595656,117087600.0,AAPL,0.0007068995559387226,0.030637423620397328,64.9263816833496,66.07629035949707,69.77316927909851,56.23412827831918,0.9840099631268941,0.4825740984734481,0.501435864653446,,,,,,,,,,,,,,,
2020-04-28,67.37512969970703,69.12855677224428,67.28323213572467,68.94716776474043,112004800.0,AAPL,-0.016209550762446567,0.030626745580898427,65.21382293701171,65.85199653625489,69.74356385219244,53.53486715094028,0.9651682953787173,0.579092937854502,0.3860753575242153,,,,,,,,,,,,,,,
2020-04-29,69.58807373046875,70.05726716798014,68.65936300137292,68.86251778141856,137280800.0,AAPL,0.032845117191237616,0.031198344554385086,65.61819953918457,65.70074241638184,69.74166763119581,57.87562469717336,1.1159383838375874,0.6864620270511191,0.4294763567864682,,,,,,,,,,,,,,,
2020-04-30,71.05611419677734,71.23266881272234,69.73802523358442,70.1274034083595,183064000.0,AAPL,0.021096150354652288,0.028020394006465568,66.25777664184571,65.55650199890137,69.75750433680523,60.51113818065816,1.3384544916651748,0.8168605199739303,0.5215939716912446,,,,,,,,,,,,,,,
2020-05-01,69.91217041015625,72.31375937660403,69.13340655240944,69.23014589148127,240616800.0,AAPL,-0.016099160495226972,0.02858273734124513,66.79154453277587,65.40544136047363,69.75934559958321,57.492610665435166,1.4062826559402026,0.9347449471671849,0.4715377087730177,,,,,,,,,,,,,,,
2020-05-04,70.90132904052734,71.02951029776773,69.24706234339718,69.9363419790523,133568000.0,AAPL,0.014148589931738176,0.028078246203942805,67.41733608245849,65.3092325592041,69.77278069888844,59.37951908406974,1.522305608083414,1.0522570793504307,0.4700485287329834,,,,,,,,,,,,,,,
2020-05-05,71.96546173095703,72.79743298409119,71.21571925065486,71.36083188889647,147751200.0,AAPL,0.015008642360165414,0.02151593703005792,67.84166393280029,65.30623329162597,69.798276989959,61.36637499708849,1.680746647226087,1.177954992925562,0.5027916543005251,,,,,,,,,,,,,,,
2020-05-06,72.70796966552734,73.33919985774601,72.28230777359485,72.66685157702763,142333600.0,AAPL,0.01031755951689961,0.021099858364432116,68.33987922668457,65.36693855285644,69.83172173335635,62.735997278326,1.8449589587454653,1.3113557860895426,0.5336031726559227,,,,,,,,,,,,,,,
2020-05-07,73.46014404296875,73.80599810613609,73.03206854392603,73.33438362592382,115215200.0,AAPL,0.010345143467787254,0.02068713196923796,68.7954086303711,65.42058174133301,69.87295380505648,64.12354212955981,2.0125926692902,1.4516031627296742,0.5609895065605257,,,,,,,,,,,,,,,
2020-05-08,75.2086181640625,75.26196994409985,73.79237965846578,74.11976524502593,133838400.0,AAPL,0.023801670196440528,0.021032368712272265,69.31514282226563,65.60172676086425,69.93290508998913,67.18259588817071,2.260473510068749,1.613377232197489,0.6470962778712601,,,,,,,,,,,,,,,
2020-05-11,76.39202117919922,76.88672941017224,74.50773979704356,74.71629936167047,145946400.0,AAPL,0.01573493894749145,0.02093370866238448,69.83044052124023,65.8073137664795,70.00467304653591,69.10283091254834,2.523324283851238,1.795366642528239,0.7279576413229991,,,,,,,,,,,,,,,
2020-05-12,75.51899719238281,77.52695196972876,75.39774386669593,77.07588574980144,162301200.0,AAPL,-0.011428209037282588,0.01869535563025978,70.135209274292,65.87233787536621,70.06527001517159,66.03316937506675,2.630862728363823,1.962465859695356,0.6683968686684671,,,,,,,,,,,,,,,
2020-05-13,74.607177734375,76.61998759486177,73.53044749592581,75.6984577813938,200622400.0,AAPL,-0.012074040862658397,0.01881862460576039,70.42607040405274,65.9650286102295,70.11463857733685,62.89085580775428,2.612397419256368,2.092452171607558,0.5199452476488098,,,,,,,,,,,,,,,
2020-05-14,75.06552124023438,75.12614791139806,73.12304032792042,73.84571291244961,158929200.0,AAPL,0.006143423726484132,0.018804226958837978,70.71251831054687,66.00197395324707,70.16787387478736,63.82279860393591,2.604722400687976,2.194906217423642,0.4098161832643341,,,,,,,,,,,,,,,
2020-05-15,74.62173461914062,74.6678114842192,72.80293436830361,72.83688885866347,166348400.0,AAPL,-0.005911990135570866,0.018500087163397242,71.02381782531738,66.07754280090332,70.21525537206772,62.194156327180025,2.533623981600556,2.2626497702590247,0.2709742113415312,,,,,,,,,,,,,,,
2020-05-18,76.37989807128906,76.75336041216173,75.25467098028571,75.94581646414036,135178400.0,AAPL,0.02356101022204693,0.017958390065404457,71.4940086364746,66.20709098815918,70.280146347849,65.90606062681016,2.5892992393917496,2.3279796640855697,0.2613195753061799,,,,,,,,,,,,,,,
